survey_id,shop_id,mobis_code,interaction_date,response_date,rating,verbatim,vendor_id,audience_type,customer_type,channel,case_type,case_level_1,case_level_2,case_level_3,source_system,is_mappable
226.952.847,668c00313a0ec591d9009781,MOBIS458,2025-11-17,2025-11-19,5,goed is goed meer moet het niet zijn,18851,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
226.952.857,668c002f1610eef050009769,MOBIS402,2025-11-17,2025-11-19,3,,17632,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,True
226.952.907,668c0032236a92f788009786,MOBIS474,2025-11-17,2025-11-19,4,,21396,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase,True
226.952.910,668c002e3a0d882276009762,MOBIS296,2025-11-17,2025-11-19,5,,17862,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
226.952.914,668c00323a1fa1f996009788,MOBIS479,2025-11-17,2025-11-19,5,accueil impeccable et service parfait,17081,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase,True
226.952.917,668c00343a0e689bf0009798,MOBIS480,2025-11-17,2025-11-19,5,,20507,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase,True
226.952.918,668c0032236ab3f452009782,MOBIS403,2025-11-17,2025-11-19,5,personnel aimable,6374,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,True
226.952.924,6765461c5e2a75c344058337,MOBIS271,2025-11-17,2025-11-19,5,,18416,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
226.952.956,668c0030160ed08d20009777,MOBIS496,2025-11-17,2025-11-19,5,,21144,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,True
226.952.960,6765461c5e2a75c344058337,MOBIS271,2025-11-17,2025-11-19,5,,21569,SUBSCRIPTION,FIRMS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
226.952.966,,MOBIS533,2025-11-17,2025-11-19,5,,21079,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,False
226.953.061,,MOBIS516,2025-11-17,2025-11-19,5,,20488,Prospect,,OSO,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase,False
226.953.127,668c002f1610eef050009769,MOBIS402,2025-11-17,2025-11-19,1,,17632,Prospect,,OSO,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase,True
226.953.154,,MOBIS530,2025-11-17,2025-11-19,5,,20945,Prospect,,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,False
226.953.214,668c00343a0e689bf0009798,MOBIS480,2025-11-17,2025-11-19,5,,20493,Prospect,,OSO,SIM PREPAID,,,,Activation,True
226.953.242,668c00353a0d1c82760097a6,MOBIS199,2025-11-17,2025-11-19,4,,21683,Prospect,,OSO,SIM PREPAID,,,,Activation,True
226.953.290,668c002e23671931d9009760,MOBIS492,2025-11-17,2025-11-19,1,,19415,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.953.300,668c00363a0df6b7b50097af,MOBIS488,2025-11-17,2025-11-19,5,,15528,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.953.344,668c00341610fd0d45009799,MOBIS463,2025-11-17,2025-11-19,5,,16681,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.953.414,668c00332369207fda009792,MOBIS345,2025-11-17,2025-11-19,5,,5777,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.953.419,,MOBIS520,2025-11-17,2025-11-19,5,,18442,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
226.953.429,668c00313a0ec591d9009781,MOBIS458,2025-11-17,2025-11-19,5,,16669,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.953.475,668c0037160e0a7b030097b1,MOBIS490,2025-11-17,2025-11-19,5,,18557,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.953.513,668c002f1610eef050009769,MOBIS402,2025-11-17,2025-11-19,5,,19427,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.953.565,668c0030160ed08d20009777,MOBIS496,2025-11-17,2025-11-19,4,,21144,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.953.577,668c0032236ab3f452009782,MOBIS403,2025-11-17,2025-11-19,4,jai connu mieux comme accueil,21603,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.953.586,668c00363a0df6b7b50097af,MOBIS488,2025-11-17,2025-11-19,5,profesionalisme du personel,15528,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.953.590,668c00343a0e689bf0009798,MOBIS480,2025-11-17,2025-11-19,5,,17074,SUBSCRIPTION,SUBSCRIBERS,OSO,,,,,Activation,True
226.953.602,,,2025-11-17,2025-11-19,5,,14321,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Tariff Change,,,,Activation,False
226.953.603,668c002e3a0d882276009762,MOBIS296,2025-11-17,2025-11-19,5,,17862,SUBSCRIPTION,SUBSCRIBERS,OSO,Takeover,,,,Activation,True
226.953.619,,MOBIS516,2025-11-17,2025-11-19,5,,20488,SUBSCRIPTION,SUBSCRIBERS,OSO,,,,,Activation,False
226.953.625,6669610334fb243c680a7680,MOBIS499,2025-11-17,2025-11-19,4,,11370,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.953.636,,MOBIS508,2025-11-17,2025-11-19,1,,18343,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.953.646,668c0031236ad1aa7200977d,MOBIS494,2025-11-17,2025-11-19,5,,17495,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.953.653,668c00332369207fda009792,MOBIS345,2025-11-17,2025-11-19,5,,10942,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.953.720,668c0034236416f1b3009796,MOBIS273,2025-11-17,2025-11-19,5,,18036,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.953.728,668c002f2367e064f500976d,MOBIS484,2025-11-17,2025-11-19,5,,14006,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.953.740,668c00353a0d1c82760097a6,MOBIS199,2025-11-17,2025-11-19,5,,20511,SUBSCRIPTION,FIRMS,OSO,SIM Renewal,,,,Activation,True
226.953.748,668c0034236a9853fa00979b,MOBIS471,2025-11-17,2025-11-19,4,,19408,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.953.749,,,2025-11-17,2025-11-19,4,,17135,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,,,,,Activation,False
226.953.763,668c0032236ab3f452009782,MOBIS403,2025-11-17,2025-11-19,5,,18611,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.953.779,668c00322364ff636b009787,MOBIS310,2025-11-17,2025-11-19,5,goede service,21453,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.953.787,668c00372364917bbb0097b4,MOBIS468,2025-11-17,2025-11-19,5,"concrete en vriendelijke antwoord, snel opgelost en met welcoming inzet",21285,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.953.809,,MOBIS517,2025-11-17,2025-11-19,5,,21468,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.953.831,668c002f2367e064f500976d,MOBIS484,2025-11-17,2025-11-19,4,,17063,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.953.861,668c00343a0e689bf0009798,MOBIS480,2025-11-17,2025-11-19,5,,20507,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.953.874,668c0036160ec145c30097a8,MOBIS440,2025-11-17,2025-11-19,4,omdat ze altijd heel vriendelijk zijn tegen mij !,16543,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.953.890,668c0037236ac63d970097b5,MOBIS472,2025-11-17,2025-11-19,5,,21170,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.953.893,,MOBIS534,2025-11-17,2025-11-19,5,,21313,SUBSCRIPTION,SUBSCRIBERS,OSO,Contract Management,,,,Activation,False
226.953.915,,MOBIS513,2025-11-17,2025-11-19,5,,17475,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
226.953.918,668c002f1610eef050009769,MOBIS402,2025-11-17,2025-11-19,5,,17993,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.953.938,668c003216119d7d59009785,MOBIS489,2025-11-17,2025-11-19,3,,17043,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.953.970,,,2025-11-17,2025-11-19,5,,12463,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.954.020,,,2025-11-17,2025-11-19,5,5,14499,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,SIM Renewal,,,,Activation,False
226.954.048,,,2025-11-17,2025-11-19,5,,15401,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Service Management,,,,Activation,False
226.954.055,668c0035236a166eee0097a4,MOBIS506,2025-11-17,2025-11-19,4,,17980,SUBSCRIPTION,SUBSCRIBERS,OSO,Takeover,,,,Activation,True
226.954.080,668c0031160e7a84cc00977b,MOBIS459,2025-11-17,2025-11-19,5,,17647,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.954.122,668c00342369bf0ede00979a,MOBIS324,2025-11-17,2025-11-19,5,,18570,SUBSCRIPTION,FIRMS,OSO,Service Management,,,,Activation,True
226.954.134,668c002e3a1f25af66009765,MOBIS381,2025-11-17,2025-11-19,1,,21557,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.954.144,,MOBIS525,2025-11-17,2025-11-19,3,,19433,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.954.161,,MOBIS533,2025-11-17,2025-11-19,5,mise en place de la nouvelle carte sim en 3 minutes...et aucun contact perdu,21076,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.954.173,668c002f2367e064f500976d,MOBIS484,2025-11-17,2025-11-19,5,,19436,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.954.200,,,2025-11-17,2025-11-19,3,,21390,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Service Management,,,,Activation,False
226.954.220,,MOBIS525,2025-11-17,2025-11-19,5,,19437,SUBSCRIPTION,FIRMS,OSO,New Activation,,,,Activation,False
226.954.229,6669610334fb243c680a7680,MOBIS499,2025-11-17,2025-11-19,5,,21571,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.954.280,668c00332369207fda009792,MOBIS345,2025-11-17,2025-11-19,5,"j,ai trouver ce dont j,avais besoin",10942,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.954.313,,MOBIS513,2025-11-17,2025-11-19,5,,21387,SUBSCRIPTION,FIRMS,OSO,New Activation,,,,Activation,False
226.954.324,668c00323a1fa1f996009788,MOBIS479,2025-11-17,2025-11-19,5,,20500,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.954.327,668c002f3a1fd9b4ae00976f,MOBIS301,2025-11-17,2025-11-19,5,,9911,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.954.337,,,2025-11-17,2025-11-19,5,because this persoon earn it. he was a very professional.,21099,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,,,,,Activation,False
226.954.338,,,2025-11-17,2025-11-19,5,,16614,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.954.339,668c00342369bf0ede00979a,MOBIS324,2025-11-17,2025-11-19,1,veel te lange wacht tijd...,18882,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.954.341,668c0037236ac63d970097b5,MOBIS472,2025-11-17,2025-11-19,5,,21170,SUBSCRIPTION,FIRMS,OSO,SIM Renewal,,,,Activation,True
226.954.351,668c00371610b70f580097b3,MOBIS019,2025-11-17,2025-11-19,5,,10295,SUBSCRIPTION,FIRMS,OSO,New Activation,,,,Activation,True
226.954.355,668c0034236a8ef722009794,MOBIS457,2025-11-17,2025-11-19,5,,17719,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.954.384,668c002e3a0ef2aeba009763,MOBIS288,2025-11-17,2025-11-19,5,,17398,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.954.397,668c003023673b2a0d009776,MOBIS351,2025-11-17,2025-11-19,5,,20907,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.954.407,668c00343a0e689bf0009798,MOBIS480,2025-11-17,2025-11-19,3,,17073,SUBSCRIPTION,SUBSCRIBERS,OSO,,,,,Activation,True
226.954.409,,MOBIS508,2025-11-17,2025-11-19,5,,21293,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.954.422,668c002f16108cebc400976e,MOBIS473,2025-11-17,2025-11-19,4,le vendeur qui m'a vendu le gsm super mais les filles ne savent pas dire bonjour,19420,SUBSCRIPTION,SUBSCRIBERS,OSO,,,,,Activation,True
226.954.456,668c00363a0df6b7b50097af,MOBIS488,2025-11-17,2025-11-19,5,,16625,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.954.459,668c0036160ec145c30097a8,MOBIS440,2025-11-17,2025-11-19,5,,16543,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.954.466,,MOBIS510,2025-11-17,2025-11-19,5,"professionele hulp. snel geholpen. lange wachtrij maar dat is normaal, deze mensen doen zo hun best!!!! geduldig en vakkundig",18336,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.954.481,668c002f16108cebc400976e,MOBIS473,2025-11-17,2025-11-19,5,,21280,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.954.504,6765461c5e2a75c344058337,MOBIS271,2025-11-17,2025-11-19,5,,20484,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.954.516,668c002e2369b003de00975f,MOBIS460,2025-11-17,2025-11-19,5,goed geholpen.,18098,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.954.522,,,2025-11-17,2025-11-19,5,zeer klantvriendelijk zeer goede kennis van zaken aangename verkoopster,18842,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Service Management,,,,Activation,False
226.954.524,668c003416114a4968009795,MOBIS321,2025-11-17,2025-11-19,5,"friendly staff, easy subscription for new abonnement, the office not crowded, everything was ideal",15553,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.954.563,668c00322364ff636b009787,MOBIS310,2025-11-17,2025-11-19,5,ben al wat ouder en degene in de winkel was super behulpzaam waarvoor mijn dank,21453,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.954.571,,,2025-11-17,2025-11-19,5,ik vond de service prettig. en ik kreeg wat ik zocht.,18360,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.954.625,,,2025-11-17,2025-11-19,5,,14321,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.954.716,,MOBIS510,2025-11-17,2025-11-19,5,zeer snel en goed geholpen,18336,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
226.954.745,6669610334fb243c680a7680,MOBIS499,2025-11-17,2025-11-19,5,de man die ons hielp was erg vriendelijk en reageerde snel op ons verzoek.,21571,SUBSCRIPTION,FIRMS,OSO,Service Management,,,,Activation,True
226.954.756,668c002e3a1f0d5573009761,MOBIS498,2025-11-17,2025-11-19,5,,8586,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.954.759,,,2025-11-17,2025-11-19,4,,5797,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Service Management,,,,Activation,False
226.954.787,668c0034236a9853fa00979b,MOBIS471,2025-11-17,2025-11-19,5,,17041,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.954.796,,,2025-11-17,2025-11-19,5,,21134,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.954.849,668c00343a0e689bf0009798,MOBIS480,2025-11-17,2025-11-19,5,,17078,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.954.893,,MOBIS514,2025-11-17,2025-11-19,5,,18418,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,False
226.954.928,668c0031236ad1aa7200977d,MOBIS494,2025-11-17,2025-11-19,5,omdat ik tevreden ben :),21465,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.954.933,668c0034236a9853fa00979b,MOBIS471,2025-11-17,2025-11-19,5,,21086,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.954.949,668c002f3a1fd9b4ae00976f,MOBIS301,2025-11-17,2025-11-19,5,le messie de magasin super gentil et super efficace,9911,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.954.959,,,2025-11-17,2025-11-19,5,bon accueil + explication claire et rendez-vous rapide pour la mise en place,18019,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.954.962,668c0032236ab3f452009782,MOBIS403,2025-11-17,2025-11-19,5,,21603,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.955.028,668c0033160eeedaca00978f,MOBIS416,2025-11-17,2025-11-19,1,,21353,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.955.071,668c003023673b2a0d009776,MOBIS351,2025-11-17,2025-11-19,4,beaucoup trop d attente en fille,17572,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.955.079,,MOBIS509,2025-11-17,2025-11-19,4,goede en snelle service,21204,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.955.083,668c0032236ab3f452009782,MOBIS403,2025-11-17,2025-11-19,5,,21603,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.955.091,668c00343a0e689bf0009798,MOBIS480,2025-11-17,2025-11-19,5,,21329,SUBSCRIPTION,FIRMS,OSO,New Activation,,,,Activation,True
226.955.098,,MOBIS520,2025-11-17,2025-11-19,5,,21202,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
226.955.109,668c0031160e5c0f00009780,MOBIS293,2025-11-17,2025-11-19,5,,17981,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.955.159,,MOBIS518,2025-11-17,2025-11-19,5,,21565,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.955.173,,MOBIS514,2025-11-17,2025-11-19,4,,18418,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,False
226.955.175,668c00342369bf0ede00979a,MOBIS324,2025-11-17,2025-11-19,5,,21576,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.955.192,,MOBIS510,2025-11-17,2025-11-19,5,dat ik blij bent dat ik nu bij jullie zitten,18336,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.955.193,668c00353a0d1c82760097a6,MOBIS199,2025-11-17,2025-11-19,5,,20511,SUBSCRIPTION,FIRMS,OSO,New Activation,,,,Activation,True
226.955.208,668c002f2367e064f500976d,MOBIS484,2025-11-17,2025-11-19,5,,19409,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.955.221,668c0032236a92f788009786,MOBIS474,2025-11-17,2025-11-19,5,conseil au top,17035,SUBSCRIPTION,FIRMS,OSO,New Activation,,,,Activation,True
226.955.232,668c0031160e7a84cc00977b,MOBIS459,2025-11-17,2025-11-19,5,,17647,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.955.250,,MOBIS525,2025-11-17,2025-11-19,5,,20958,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.955.251,668c00333a0e76cce300978c,MOBIS369,2025-11-17,2025-11-19,5,omdat het dame die ons hielp heeft echt zijn best gedaan en heel vriendelijk geweest... dank je wel,13462,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.955.286,668c002f1610eef050009769,MOBIS402,2025-11-17,2025-11-19,5,,17086,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.955.348,,MOBIS525,2025-11-17,2025-11-19,5,,20958,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.955.390,,,2025-11-17,2025-11-19,5,,13852,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.955.411,,,2025-11-17,2025-11-19,5,content,18456,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.955.415,,MOBIS514,2025-11-17,2025-11-19,5,tu fais une heure  votre marque,18417,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.955.517,,,2025-11-17,2025-11-19,5,,13994,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,SIM Renewal,,,,Activation,False
226.955.520,668c0032236ab3f452009782,MOBIS403,2025-11-17,2025-11-19,5,,17048,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.955.541,668c0037236417d8e80097b8,MOBIS497,2025-11-17,2025-11-19,5,,18856,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.955.564,668c002f2367e064f500976d,MOBIS484,2025-11-17,2025-11-19,4,,9512,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.955.618,668c0037236417d8e80097b8,MOBIS497,2025-11-17,2025-11-19,5,tres bon service vendeur super gentil,18856,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.955.636,,,2025-11-17,2025-11-19,4,,sebdel5641,SUBSCRIPTION,SUBSCRIBERS,Retail MediaMarkt,New Activation,,,,Activation,False
226.955.649,,,2025-11-17,2025-11-19,5,zeer tevreden over informatie en hulp.,ssn.consu424,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.955.668,,,2025-11-17,2025-11-19,5,,ssn.cosmo762,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.955.675,,,2025-11-17,2025-11-19,4,,ssn.omega188,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.955.684,,,2025-11-17,2025-11-19,5,,ssn.venus893,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.955.700,,,2025-11-17,2025-11-19,5,,ruedyl2874,SUBSCRIPTION,SUBSCRIBERS,Buying group,New Activation,,,,Activation,False
226.955.752,,,2025-11-17,2025-11-19,5,,roscir2677,SUBSCRIPTION,SUBSCRIBERS,Retail except MediaMarkt,New Activation,,,,Activation,False
226.955.754,,,2025-11-17,2025-11-19,5,vriendelijk en duidelijk,ssn.delta730,SUBSCRIPTION,FIRMS,SMART,New Activation,,,,Activation,False
226.955.755,,,2025-11-17,2025-11-19,5,,ssn.delta681,SUBSCRIPTION,FIRMS,SMART,New Activation,,,,Activation,False
226.955.809,,,2025-11-17,2025-11-19,5,,ssn.delta081,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.955.811,,,2025-11-17,2025-11-19,5,zeer duidelijk en een mooie uitleg,ssn.mensa367,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.955.819,,,2025-11-17,2025-11-19,2,de aankoop duurde meer dan 40 minuten; hij sprak met meerdere klanten tegelijk.,matrob4615,SUBSCRIPTION,SUBSCRIBERS,Retail MediaMarkt,New Activation,,,,Activation,False
226.788.934,,MOBIS512,2025-10-27,2025-11-20,5,oui,18443,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.912.184,668c002f2367e064f500976d,MOBIS484,2025-11-12,2025-11-20,5,car l acqueuil ztvreponses ont ete plus que satisfasant,17063,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
226.939.056,668c002d161070da68009757,MOBIS482,2025-11-14,2025-11-20,5,,17070,SUBSCRIPTION,SUBSCRIBERS,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,True
226.946.223,668c0032236ab3f452009782,MOBIS403,2025-11-15,2025-11-20,5,,21603,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.952.484,668c0032236a92f788009786,MOBIS474,2025-11-17,2025-11-20,4,,19414,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase,True
226.952.701,,MOBIS509,2025-11-17,2025-11-20,3,,18337,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,False
226.953.235,668c002f2367e064f500976d,MOBIS484,2025-11-17,2025-11-20,4,,9512,Prospect,,OSO,SIM PREPAID,,,,Activation,True
226.953.628,,,2025-11-17,2025-11-20,5,,12463,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,SIM Renewal,,,,Activation,False
226.953.926,668c002e3a0ef2aeba009763,MOBIS288,2025-11-17,2025-11-20,4,ik ben goed geholpen,21668,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.953.952,668c00333a1f9c337500978b,MOBIS421,2025-11-17,2025-11-20,5,,18436,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.953.956,668c00312367f184dc00977a,MOBIS348,2025-11-17,2025-11-20,4,,17957,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.954.012,,MOBIS525,2025-11-17,2025-11-20,5,,20958,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.954.540,668c0031160e5c0f00009780,MOBIS293,2025-11-17,2025-11-20,5,,21641,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
