Response Date,Interaction date,SHOP_Shop Name + Aramis code,SHOP_Vendor,Satisfaction score (score on scale from 1 to 5),Verbatim,Respondent ID,SHOP_Shop AudienceName,SHOP_City,SHOP_Customer Type,SHOP_Channel,SHOP_Direction,SHOP_Mainchain,SHOP_Case type,SHOP_Case level 1,SHOP_Case level 2,SHOP_Case level 3,SHOP_Source file
14/11/2025,12/11/2025,ORANGE SHOP LIEGE BELLE ILE SHOPPING CENTER - MOBIS525,18295,5,,226.912.286,SUBSCRIPTION,B- 4020,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase
14/11/2025,12/11/2025,ORANGE SHOP NALINNES - MOBIS472,21673,5,,226.912.296,SUBSCRIPTION,B- 6120,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
14/11/2025,12/11/2025,ORANGE SHOP HANNUT - MOBIS533,21079,5,,226.912.307,SUBSCRIPTION,B- 4280,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Charger,Desktop charger,Purchase
14/11/2025,12/11/2025,ORANGE SHOP FLERON - MOBIS529,20981,5,"sympatique, explication simple et bon conseil",226.912.312,SUBSCRIPTION,B- 4620,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
14/11/2025,12/11/2025,ORANGE SHOP HERSTAL - MOBIS483,21183,5,,226.912.320,SUBSCRIPTION,B- 4040,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
14/11/2025,12/11/2025,ORANGE SHOP AYWAILLE - MOBIS490,17091,5,,226.912.322,SUBSCRIPTION,B- 4920,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase
14/11/2025,12/11/2025,ORANGE SHOP BEN-AHIN - MOBIS492,20943,5,,226.912.352,SUBSCRIPTION,B- 4500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
14/11/2025,12/11/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,21635,5,,226.912.368,SUBSCRIPTION,B- 7100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
14/11/2025,12/11/2025,ORANGE SHOP FLERON - MOBIS529,20956,5,,226.912.377,SUBSCRIPTION,B- 4620,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase
14/11/2025,12/11/2025,ORANGE SHOP WIJNEGEM SHOPPING CENTER - MOBIS293,17981,5,,226.912.382,SUBSCRIPTION,B- 2110,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
14/11/2025,12/11/2025,ORANGE SHOP MECHELEN - MOBIS507,20989,5,excellente service van cedric ontvangen!,226.912.392,SUBSCRIPTION,B- 2800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase
14/11/2025,12/11/2025,ORANGE SHOP NAMUR RUE DE L'ANGE - MOBIS473,21280,5,,226.912.394,SUBSCRIPTION,B- 5000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
14/11/2025,12/11/2025,ORANGE SHOP MARCHE-EN-FAMENNE - MOBIS487,21143,4,,226.912.396,SUBSCRIPTION,B- 6900,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
14/11/2025,12/11/2025,ORANGE SHOP BRUXELLES ANSPACH - MOBIS514,17421,5,,226.912.401,SUBSCRIPTION,B- 1000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
14/11/2025,12/11/2025,ORANGE SHOP EEKLO - MOBIS463,16681,5,,226.912.411,SUBSCRIPTION,B- 9900,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
14/11/2025,12/11/2025,ORANGE SHOP NALINNES - MOBIS472,21170,5,,226.912.421,SUBSCRIPTION,B- 6120,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
14/11/2025,12/11/2025,ORANGE SHOP ROESELARE - MOBIS469,20991,5,,226.912.426,SUBSCRIPTION,B- 8800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
14/11/2025,12/11/2025,ORANGE SHOP LIEGE PONT D'ILE - MOBIS402,17889,2,car vous ne avez toujour pas activer le 4 abonnement de ma fiile,226.912.450,SUBSCRIPTION,B- 4000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase
14/11/2025,12/11/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,18611,5,,226.912.453,SUBSCRIPTION,B- 7100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase
14/11/2025,12/11/2025,ORANGE SHOP DENDERMONDE - MOBIS457,18200,5,5,226.912.461,SUBSCRIPTION,B- 9200,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
14/11/2025,12/11/2025,ORANGE SHOP OUDENAARDE - MOBIS496,17486,5,zeer vriendelijk en goede service,226.912.469,SUBSCRIPTION,B- 9700,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
14/11/2025,12/11/2025,ORANGE SHOP LIEGE BELLE ILE SHOPPING CENTER - MOBIS525,20958,5,,226.912.503,Prospect,B- 4020,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
14/11/2025,12/11/2025,ORANGE SHOP VERVIERS - MOBIS534,CVVY7961,5,,226.912.506,Prospect,B- 4800,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase
14/11/2025,12/11/2025,ORANGE SHOP LIEGE BELLE ILE SHOPPING CENTER - MOBIS525,20954,5,"sympathique, aimable",226.912.513,Prospect,B- 4020,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
14/11/2025,12/11/2025,ORANGE SHOP CHATELINEAU CORA - MOBIS480,20507,5,,226.912.531,Prospect,B- 6200,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
14/11/2025,12/11/2025,ORANGE SHOP WOLUWE STOCKEL - MOBIS521,19438,2,,226.912.581,Prospect,B- 1150,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase
14/11/2025,12/11/2025,ORANGE SHOP MARCHE-EN-FAMENNE - MOBIS487,21143,5,"vendeuse tres serviable,a l ecoute du client .",226.912.647,Prospect,B- 6900,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
14/11/2025,12/11/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,21635,5,,226.912.670,Prospect,B- 7100,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase
14/11/2025,12/11/2025,ORANGE SHOP CHARLEROI -TM DEVICES - MOBIS556,17862,5,,226.912.687,Prospect,B- 6000,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
14/11/2025,12/11/2025,ORANGE SHOP LOUVAIN-LA-NEUVE SHOPPING CENTER - MOBIS271,21569,5,,226.912.720,Prospect,B- 1348,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
14/11/2025,12/11/2025,ORANGE SHOP LIEGE MEDIACITE - MOBIS530,20940,3,,226.912.769,Prospect,B- 4020,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM PREPAID,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP JETTE - MOBIS515,18430,5,,226.912.793,Prospect,B- 1090,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM PREPAID,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP WIJNEGEM SHOPPING CENTER - MOBIS293,17656,3,,226.912.814,SUBSCRIPTION,B- 2110,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,11/11/2025,ORANGE SHOP BRUXELLES ANSPACH - MOBIS514,18418,4,,226.912.835,SUBSCRIPTION,B- 1000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP CHARLEROI RIVE GAUCHE SHOPPING - MOBIS479,17405,2,,226.912.842,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,N/A,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE CARREFOUR BONCELLES - MCOAT046,16608,5,,226.912.847,SUBSCRIPTION,B- 4100,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP BEN-AHIN - MOBIS492,19415,5,,226.912.866,SUBSCRIPTION,B- 4500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP MOUSCRON - MOBIS498,19428,5,la p,226.912.919,SUBSCRIPTION,B- 7700,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP VEURNE - MOBIS460,21557,5,"klantgericht, competent en snel",226.912.936,SUBSCRIPTION,B- 8630,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP LEUVEN DIESTSESTRAAT - MOBIS299,21328,5,,226.913.009,SUBSCRIPTION,B- 3000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP MONS GRANDS PRES - CELLULE 07BIS - MOBIS553,19408,5,,226.913.023,SUBSCRIPTION,B- 7000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP NAMUR RUE DE FER - MOBIS522,20944,5,,226.913.033,SUBSCRIPTION,B- 5000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP ANDERLECHT WESTLAND SHOPPING CENTER - MOBIS348,20933,5,,226.913.039,SUBSCRIPTION,B- 1070,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP WOLUWE STOCKEL - MOBIS521,21669,5,,226.913.048,SUBSCRIPTION,B- 1150,FIRMS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP LEUVEN DIESTSESTRAAT - MOBIS299,12346,5,vriendelijke en hulpverlenende bediende.,226.913.075,SUBSCRIPTION,B- 3000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP ROESELARE - MOBIS469,16850,5,"die mensen hebben mij direct geholpen , weten van aanpakken was top",226.913.087,SUBSCRIPTION,B- 8800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP EEKLO - MOBIS463,16681,5,prima service en vriendelijk onthaal,226.913.089,SUBSCRIPTION,B- 9900,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP BASILIX SHOPPING CENTER - MOBIS519,21694,4,,226.913.107,SUBSCRIPTION,B- 1082,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP BRUGGE STEENSTRAAT - MOBIS294,17551,5,,226.913.117,SUBSCRIPTION,B- 8000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP OUDENAARDE - MOBIS496,17486,5,omdat ze positieve mensen zijn,226.913.123,SUBSCRIPTION,B- 9700,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP CHATELINEAU CORA - MOBIS480,17078,5,,226.913.145,SUBSCRIPTION,B- 6200,FIRMS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP FLERON - MOBIS529,20981,3,,226.913.148,SUBSCRIPTION,B- 4620,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE CARREFOUR AUDERGHEM - MCOAT056,18463,5,,226.913.149,SUBSCRIPTION,B- 1160,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP CHATELINEAU CORA - MOBIS480,20493,5,pour les bonne information du vendeur est son professionnalisme,226.913.160,SUBSCRIPTION,B- 6200,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP BONCELLES - MOBIS488,17082,5,,226.913.162,SUBSCRIPTION,B- 4100,FIRMS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP HORNU CORA - MOBIS484,19436,5,,226.913.173,SUBSCRIPTION,B- 7301,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,21603,4,,226.913.209,SUBSCRIPTION,B- 7100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP IEPER - MOBIS459,16676,5,,226.913.219,SUBSCRIPTION,B- 8900,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP VERVIERS - MOBIS534,21367,4,tout simplement fait ce qu'ont n'a demander,226.913.274,SUBSCRIPTION,B- 4800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP GENK SHOPPING CENTER - MOBIS369,17970,5,heel vriendelijk geholpen ... dank u,226.913.316,SUBSCRIPTION,B- 3600,FIRMS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP TIENEN - MOBIS500,17976,5,,226.913.323,SUBSCRIPTION,B- 3300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP WOLUWE SHOPPING CENTER - MOBIS520,21671,5,,226.913.345,SUBSCRIPTION,B- 1200,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Takeover,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP BRASSCHAAT - MOBIS506,17980,2,,226.913.346,SUBSCRIPTION,B- 2930,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP CHARLEROI RIVE GAUCHE SHOPPING - MOBIS479,18057,4,non,226.913.353,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP BONCELLES - MOBIS488,15528,5,tres serviable,226.913.432,SUBSCRIPTION,B- 4100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP CHATELINEAU CORA - MOBIS480,20493,5,,226.913.442,SUBSCRIPTION,B- 6200,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP VEURNE - MOBIS460,21557,5,,226.913.446,SUBSCRIPTION,B- 8630,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP EUPEN - MOBIS531,20957,5,,226.913.463,SUBSCRIPTION,B- 4700,FIRMS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP WOLUWE SHOPPING CENTER - MOBIS520,21671,5,,226.913.479,SUBSCRIPTION,B- 1200,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Takeover,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP NAMUR RUE DE L'ANGE - MOBIS473,19430,4,,226.913.491,SUBSCRIPTION,B- 5000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Takeover,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP IXELLES PORTE DE NAMUR - MOBIS512,18459,5,,226.913.535,SUBSCRIPTION,B- 1050,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP BONCELLES - MOBIS488,15528,5,,226.913.544,SUBSCRIPTION,B- 4100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE CARREFOUR MONS GRANDS PRES - MCOAT047,12191,5,vendeur sympathique,226.913.547,SUBSCRIPTION,B- 7000,FIRMS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,Service Management,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP CHARLEROI VILLE 2 SHOPPING CENTER - MOBIS296,17081,5,,226.913.552,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP IEPER - MOBIS459,16676,5,,226.913.559,SUBSCRIPTION,B- 8900,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP OOSTENDE - MOBIS381,20980,4,"omdat er 1 verkoper is die niet klantvriendelijk is , wil ik geen 5 geven .",226.913.581,SUBSCRIPTION,B- 8400,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP CHARLEROI RIVE GAUCHE SHOPPING - MOBIS479,20500,5,,226.913.587,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP BASTOGNE - MOBIS491,19401,5,,226.913.615,SUBSCRIPTION,B- 6600,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP ROCOURT CORA - MOBIS528,20953,3,,226.913.616,SUBSCRIPTION,B- 4000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE CARREFOUR KURINGEN - MCOAT050,13804,5,goede service,226.913.639,SUBSCRIPTION,B- 3511,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP NINOVE - MOBIS495,16584,5,,226.913.648,SUBSCRIPTION,B- 9400,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP LIEGE PONT D'ILE - MOBIS402,17086,5,,226.913.669,SUBSCRIPTION,B- 4000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP GENT LANGEMUNT - MOBIS273,21398,5,omdat mijn probleem opgelost werd met voldoende uitleg daarbij.,226.913.674,SUBSCRIPTION,B- 9000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP NALINNES - MOBIS472,21170,5,,226.913.678,SUBSCRIPTION,B- 6120,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP WOLUWE SHOPPING CENTER - MOBIS520,18446,5,,226.913.682,SUBSCRIPTION,B- 1200,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP GENK SHOPPING CENTER - MOBIS369,17970,5,,226.913.686,SUBSCRIPTION,B- 3600,FIRMS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP CHATELINEAU CORA - MOBIS480,20507,5,,226.913.694,SUBSCRIPTION,B- 6200,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP VILVOORDE - MOBIS416,21427,5,,226.913.695,SUBSCRIPTION,B- 1800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP LIEGE MEDIACITE - MOBIS530,20940,1,,226.913.710,SUBSCRIPTION,B- 4020,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP AALST - MOBIS494,17495,5,het even geduld geweest maar nu is het bijna opgelost,226.913.716,SUBSCRIPTION,B- 9300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP HASSELT - MOBIS295,14787,5,"vriendelijke, geduldige, duidelijke hulp",226.913.717,SUBSCRIPTION,B- 3500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP DINANT - MOBIS532,21082,5,,226.913.722,SUBSCRIPTION,B- 5500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP FLERON - MOBIS529,20981,5,,226.913.771,SUBSCRIPTION,B- 4620,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP GENT VELDSTRAAT - MOBIS312,16684,5,"een prettige consultant, geholpen bij het oplossen van het probleem",226.913.814,SUBSCRIPTION,B- 9000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP ROESELARE - MOBIS469,20991,5,,226.913.825,SUBSCRIPTION,B- 8800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP ANDENNE - MOBIS489,17092,5,,226.913.836,SUBSCRIPTION,B- 5300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP ANDENNE - MOBIS489,17092,5,5,226.913.875,SUBSCRIPTION,B- 5300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Takeover,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP BRUXELLES ANSPACH - MOBIS514,18417,4,,226.913.879,SUBSCRIPTION,B- 1000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE SHOP COUVIN - MOBIS482,17070,5,,226.913.885,SUBSCRIPTION,B- 5660,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
14/11/2025,12/11/2025,ORANGE CARREFOUR FLEMALLE - MCOAT044,21178,5,,226.913.907,SUBSCRIPTION,B- 4400,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,New Activation,N/A,N/A,N/A,Activation
